Episode,Ep Reward,Avg Reward,Best Avg,Highest Reward,Lowest Reward,Avg Critic Loss,Avg Actor Loss
98,134.39393494230205,87.5259798948921,87.5259798948921,144.31226062252725,6.663799700421759,1.4826383133232595,-39.49815896987915
99,132.84386223413546,87.98373628215718,87.98373628215718,144.31226062252725,6.663799700421759,1.3186712895333768,-39.82764329910278
100,130.92092564403296,88.41310817577595,88.41310817577595,144.31226062252725,6.663799700421759,1.5631712748110294,-40.02005916595459
101,128.93950862297308,89.41889576298428,89.41889576298428,144.31226062252725,6.663799700421759,1.5874932213127613,-40.520748443603516
102,112.38088789795438,90.43015673452837,90.43015673452837,144.31226062252725,6.663799700421759,1.8515226559340954,-41.06571050643921
103,4.7996984748712626,90.32636463747886,90.43015673452837,144.31226062252725,4.7996984748712626,2.3081310248374938,-40.99331073760986
104,104.55697156997404,91.20382627729151,91.20382627729151,144.31226062252725,4.7996984748712626,3.531394641697407,-41.11538715362549
105,100.1670029095173,92.06325091276898,92.06325091276898,144.31226062252725,4.7996984748712626,4.438021120727062,-41.13954423904419
106,104.26033883396818,92.91976129641276,92.91976129641276,144.31226062252725,4.7996984748712626,4.485887190699577,-41.329204597473144
107,104.21409224519716,93.76161609978516,93.76161609978516,144.31226062252725,4.7996984748712626,2.890947956442833,-42.267372074127195
108,109.77188493021615,94.78072686417767,94.78072686417767,144.31226062252725,4.7996984748712626,2.946783180832863,-42.54305179595947
109,71.00804965441301,95.27358660398255,95.27358660398255,144.31226062252725,4.7996984748712626,3.254039903283119,-42.72632175445557
110,34.060976185131665,95.29846456854162,95.29846456854162,144.31226062252725,4.7996984748712626,4.853669474124908,-41.73657995223999
111,10.572749186943616,95.12250876966147,95.29846456854162,144.31226062252725,4.7996984748712626,6.127579536437988,-40.530590858459476
112,53.760457993182214,95.34429230287097,95.34429230287097,144.31226062252725,4.7996984748712626,6.109459893107414,-39.26138240814209
113,56.951729149030584,95.60804960836664,95.60804960836664,144.31226062252725,4.7996984748712626,6.381991620063782,-38.70315935134888
114,2.9323916692221506,95.30124415751351,95.60804960836664,144.31226062252725,2.9323916692221506,6.222361004352569,-38.95163724899292
115,87.29467950499875,96.015093790929,96.015093790929,144.31226062252725,2.9323916692221506,6.443932574987412,-39.84318296432495
116,89.21390589685937,96.5969100922302,96.5969100922302,144.31226062252725,2.9323916692221506,7.020616588592529,-40.683762092590335
117,109.21793382952288,97.3510963635755,97.3510963635755,144.31226062252725,2.9323916692221506,7.550338954329491,-41.10658632278442
118,98.14628683687323,98.00300001045187,98.00300001045187,144.31226062252725,2.9323916692221506,5.16743639588356,-42.52067916870117
119,77.99969455755057,98.46518113440284,98.46518113440284,144.31226062252725,2.9323916692221506,7.007142409682274,-43.424023990631106
120,120.27258781736343,99.16983061937987,99.16983061937987,144.31226062252725,2.9323916692221506,5.41738725066185,-43.898063316345215
121,126.6428115119615,99.75010075750635,99.75010075750635,144.31226062252725,2.9323916692221506,5.771265695095062,-44.949770565032956
122,121.55220472234825,100.21688078671649,100.21688078671649,144.31226062252725,2.9323916692221506,5.619655217528344,-45.74815721511841
123,121.70552628657062,101.02799920550194,101.02799920550194,144.31226062252725,2.9323916692221506,3.173025408089161,-46.4147279548645
124,70.78129143887848,101.4124316998252,101.4124316998252,144.31226062252725,2.9323916692221506,4.0003908979892735,-46.824349098205566
125,125.94560048966771,101.84380339845235,101.84380339845235,144.31226062252725,2.9323916692221506,5.475370839834214,-47.34340557098389
126,71.90113968772262,101.43419427714994,101.84380339845235,144.31226062252725,2.9323916692221506,3.778145217597485,-47.91611906051636
127,55.83636004773518,100.77817508521126,101.84380339845235,144.31226062252725,2.9323916692221506,5.327803808450699,-47.409164600372314
128,58.53771738034646,100.12097985070841,101.84380339845235,144.31226062252725,2.9323916692221506,7.692222793102264,-47.58318731307983
129,39.23605650127848,99.23560304368175,101.84380339845235,144.31226062252725,2.9323916692221506,8.181858557462693,-47.533211345672605
130,67.12473973871015,98.60773412599292,101.84380339845235,144.31226062252725,2.9323916692221506,9.847620012164116,-47.366140823364255
131,128.55777899829357,98.55585539659769,101.84380339845235,144.31226062252725,2.9323916692221506,8.720754237771034,-47.65431177139282
132,46.69458848402898,97.60366173866304,101.84380339845235,144.31226062252725,2.9323916692221506,10.96451320886612,-47.899357299804684
133,113.68324616009203,97.3131715245311,101.84380339845235,144.31226062252725,2.9323916692221506,8.252074813842773,-48.73467184066772
134,119.29382874867598,97.06298720579258,101.84380339845235,144.31226062252725,2.9323916692221506,7.907374926805496,-49.354828395843505
135,124.022842958288,97.37663053292175,101.84380339845235,144.31226062252725,2.9323916692221506,5.722565941214562,-50.066014518737795
136,20.943476639048324,96.17753192280244,101.84380339845235,144.31226062252725,2.9323916692221506,3.851012046337128,-50.519333305358884
137,126.44495989183667,96.91606027517277,101.84380339845235,144.31226062252725,2.9323916692221506,4.809792991280556,-50.7839751625061
138,47.36953955534775,96.0302417858823,101.84380339845235,144.31226062252725,2.9323916692221506,4.612815920710563,-50.602391395568844
139,124.66048373884334,95.93175303957175,101.84380339845235,144.31226062252725,2.9323916692221506,6.121313743591308,-50.18657743453979
140,128.3984488987125,95.86295733502179,101.84380339845235,144.31226062252725,2.9323916692221506,6.72050588786602,-50.803856735229495
141,128.42604952882476,95.73479603407226,101.84380339845235,144.31226062252725,2.9323916692221506,5.916294422149658,-51.2768546295166
142,126.33271039240412,95.58903909062619,101.84380339845235,144.31226062252725,2.9323916692221506,5.9425577619671826,-51.91888404846191
143,120.79150277815222,95.83641434601118,101.84380339845235,144.31226062252725,2.9323916692221506,8.241791402995586,-52.47945394515991
144,80.90683396144834,95.31237022541849,101.84380339845235,144.31226062252725,2.9323916692221506,6.846285670101643,-52.44992786407471
145,129.40702151873504,95.61735067349673,101.84380339845235,144.31226062252725,2.9323916692221506,10.661773224473,-52.40132688522339
146,124.09928488685577,95.5468117515172,101.84380339845235,144.31226062252725,2.9323916692221506,8.584505796432495,-52.98146553039551
147,122.06136666774222,95.39229297150797,101.84380339845235,144.31226062252725,2.9323916692221506,6.5462974339723585,-53.37664693832397
148,59.91966454063315,94.60382362852421,101.84380339845235,144.31226062252725,2.9323916692221506,6.6360576552152635,-53.60969007492066
149,120.88727198081077,94.3827703522524,101.84380339845235,144.31226062252725,2.9323916692221506,8.092285433411599,-52.79759021759033
150,123.67630261971695,94.28313674541349,101.84380339845235,144.31226062252725,2.9323916692221506,7.112682662010193,-52.680114822387694
151,62.76028119280185,93.50904954476964,101.84380339845235,144.31226062252725,2.9323916692221506,7.628211923837662,-52.51655569076538
152,74.88844340060977,93.39679972686292,101.84380339845235,144.31226062252725,2.9323916692221506,7.731950968503952,-52.22416233062744
153,62.76742032850435,92.64800066927138,101.84380339845235,144.31226062252725,2.9323916692221506,5.464803539514541,-52.94513832092285
154,112.81906835452511,92.4438331629381,101.84380339845235,144.31226062252725,2.9323916692221506,8.179409158229827,-52.155702877044675
155,60.94589304186811,91.78232107988602,101.84380339845235,144.31226062252725,2.9323916692221506,11.159735593795777,-52.26476835250855
156,119.06463098607296,91.80894143558098,101.84380339845235,144.31226062252725,2.9323916692221506,9.510573453903199,-52.189458560943606
157,118.69500396658808,91.8609079339296,101.84380339845235,144.31226062252725,2.9323916692221506,12.211516520380973,-53.209823799133304
158,118.60491933295381,92.964441684892,101.84380339845235,144.31226062252725,2.9323916692221506,11.479839029312133,-53.6053772354126
159,99.13670944279754,93.86538723445736,101.84380339845235,144.31226062252725,2.9323916692221506,11.969587305784225,-53.87925903320313
160,98.5444374702746,94.58343241598448,101.84380339845235,144.31226062252725,2.9323916692221506,14.263720086216926,-53.926828899383544
161,129.9976978643879,95.64487963241912,101.84380339845235,144.31226062252725,2.9323916692221506,12.959757568836212,-53.573770408630374
162,126.6940328345201,96.71277130497771,101.84380339845235,144.31226062252725,2.9323916692221506,10.429107667207719,-53.36618469238281
163,121.06934283106497,96.68299093171923,101.84380339845235,144.31226062252725,2.9323916692221506,10.045027811527252,-53.683040370941164
164,21.44095974981033,95.60038877572214,101.84380339845235,144.31226062252725,2.9323916692221506,9.664486204385758,-53.34981061935425
165,63.01480983217343,94.95549770486623,101.84380339845235,144.31226062252725,2.9323916692221506,9.685308465957641,-52.803691368103024
166,133.56859104711307,95.0275241560734,101.84380339845235,144.31226062252725,2.9323916692221506,9.593876122236251,-52.28337675094605
167,127.09775703391031,95.0370852116934,101.84380339845235,144.31226062252725,2.9323916692221506,10.770518217086792,-52.44419914245606
168,128.41980477513465,95.5338366272355,101.84380339845235,144.31226062252725,2.9323916692221506,11.15475873351097,-53.64502349853515
169,121.81510742196872,96.68534970445099,101.84380339845235,144.31226062252725,2.9323916692221506,12.566598287820817,-54.76556106567383
170,130.79031937179394,97.90566937925836,101.84380339845235,144.31226062252725,2.9323916692221506,9.610472038984298,-55.703211326599124
171,65.46542704846557,98.47402185295228,101.84380339845235,144.31226062252725,2.9323916692221506,9.037042323350907,-55.72675210952759
172,65.16948057664237,99.02998614489921,101.84380339845235,144.31226062252725,2.9323916692221506,7.531203134059906,-55.44674779891968
173,125.57540641530075,99.15649125446951,101.84380339845235,144.31226062252725,2.9323916692221506,12.084593614935875,-54.833702659606935
174,125.87153974802011,100.24601561385771,101.84380339845235,144.31226062252725,2.9323916692221506,10.049262130260468,-54.922089157104494
175,121.61560944340354,101.22756558821116,101.84380339845235,144.31226062252725,2.9323916692221506,10.838863826394082,-55.21181495666504
176,61.705368647577814,100.7745405872256,101.84380339845235,144.31226062252725,2.9323916692221506,12.184918529987335,-55.659279346466064
177,62.79377989900186,100.30616358008476,101.84380339845235,144.31226062252725,2.9323916692221506,17.57301367878914,-55.51483972549438
178,27.816069704452183,99.42295184642907,101.84380339845235,144.31226062252725,2.9323916692221506,14.552018929719925,-54.74309761047363
179,119.341001596214,100.00660179568648,101.84380339845235,144.31226062252725,2.9323916692221506,14.80405722260475,-54.05253574371338
180,118.90022740824836,100.61107498721495,101.84380339845235,144.31226062252725,2.9323916692221506,11.78642749428749,-54.13702865600586
181,125.4140977014752,100.67838461125284,101.84380339845235,144.31226062252725,2.9323916692221506,12.839721677303315,-54.63082227706909
182,130.37181014811762,101.09979697213645,101.84380339845235,144.31226062252725,2.9323916692221506,11.613058516979217,-55.84780796051025
183,124.04994300926552,101.1839492665607,101.84380339845235,144.31226062252725,2.9323916692221506,12.677376274466514,-56.29534341812134
184,126.94918367380197,101.24200308664311,101.84380339845235,144.31226062252725,2.9323916692221506,13.022395938038827,-56.351663722991944
185,121.98483913792454,101.16975727543327,101.84380339845235,144.31226062252725,2.9323916692221506,13.512143647670745,-56.656435623168946
186,124.10006071495683,101.03110226839695,101.84380339845235,144.31226062252725,2.9323916692221506,11.208517544269561,-57.056369075775144
187,130.2961679459478,101.0295503378971,101.84380339845235,144.31226062252725,2.9323916692221506,11.174344869852066,-57.30769010543823
188,129.42135683801237,100.95970069061222,101.84380339845235,144.31226062252725,2.9323916692221506,12.923690879940986,-57.640671234130856
189,103.0940075389216,100.65138015834432,101.84380339845235,144.31226062252725,2.9323916692221506,15.37074466586113,-57.95894397735596
190,89.86218940525343,100.22432520364659,101.84380339845235,144.31226062252725,2.9323916692221506,14.400476937890053,-58.0869135093689
191,117.21780182563866,100.0592577667019,101.84380339845235,144.31226062252725,2.9323916692221506,14.586375911831857,-58.21515316009521
192,112.59281086191808,99.85076275190336,101.84380339845235,144.31226062252725,2.9323916692221506,15.823959401249885,-58.4977001953125
193,112.23476022260381,99.62684529772879,101.84380339845235,144.31226062252725,2.9323916692221506,17.4420120203495,-58.47251531600952
194,109.02828500009912,99.35545981980158,101.84380339845235,144.31226062252725,2.9323916692221506,15.648339933156967,-58.45783678054809
195,104.68175144590323,99.04195849746527,101.84380339845235,144.31226062252725,2.9323916692221506,14.982058824300767,-58.13117462158203
196,105.73917772989728,98.78081776339961,101.84380339845235,144.31226062252725,2.9323916692221506,14.527772228121757,-57.98723587036133
197,110.21983784784096,98.5816842315372,101.84380339845235,144.31226062252725,2.9323916692221506,12.61739576458931,-58.152733936309815
198,113.8648770371698,98.37639365248589,101.84380339845235,144.31226062252725,2.9323916692221506,13.023199964761734,-58.41430456161499
199,117.9338618927138,98.22729364907167,101.84380339845235,144.31226062252725,2.9323916692221506,13.332363775968552,-58.575491981506346
200,115.07794639358744,98.0688638565672,101.84380339845235,144.31226062252725,2.9323916692221506,14.207410181760787,-58.50987659454346
201,120.65719192719787,97.98604068960945,101.84380339845235,144.31226062252725,2.9323916692221506,15.449645049571991,-58.79159580230713
202,126.85523744150397,98.13078418504496,101.84380339845235,144.31226062252725,2.9323916692221506,14.916031211614609,-59.26291725158691
203,131.3134522963628,99.39592172325987,101.84380339845235,144.31226062252725,2.9323916692221506,16.146106528043745,-60.06118953704834
204,128.76912551918255,99.63804326275198,101.84380339845235,144.31226062252725,2.9323916692221506,15.740413049459457,-60.70945363998413
205,133.33251920458565,99.96969842570263,101.84380339845235,144.31226062252725,2.9323916692221506,12.50947963476181,-61.159423122406004
206,133.5432137702598,100.26252717506556,101.84380339845235,144.31226062252725,2.9323916692221506,8.469109767079352,-61.55153959274292
207,139.5249253128779,100.61563550574236,101.84380339845235,144.31226062252725,2.9323916692221506,8.256799134016036,-61.9871852684021
208,135.69228928749743,100.87483954931518,101.84380339845235,144.31226062252725,2.9323916692221506,10.842013246417046,-62.16578958511352
209,129.9667691454463,101.4644267442255,101.84380339845235,144.31226062252725,2.9323916692221506,8.867621116638183,-62.25077241897583
210,56.883680132810575,101.69265378370231,101.84380339845235,144.31226062252725,2.9323916692221506,8.226086729764939,-62.192086181640626
211,128.69412706492932,102.87386756248218,102.87386756248218,144.31226062252725,2.9323916692221506,6.984082734584808,-61.9927543258667
212,62.33973494663116,102.95966033201667,102.95966033201667,144.31226062252725,2.9323916692221506,10.903216272592545,-61.60338232040405
213,129.3774945972105,103.68391798649846,103.68391798649846,144.31226062252725,2.9323916692221506,11.691683268547058,-61.412535705566405
214,128.09619560313007,104.93555602583754,104.93555602583754,144.31226062252725,2.9323916692221506,12.39687990307808,-61.49884559631348
215,121.25127873950849,105.27512201818263,105.27512201818263,144.31226062252725,2.9323916692221506,11.444739861488342,-61.69245830535888
216,16.675978253824887,104.54974274175227,105.27512201818263,144.31226062252725,2.9323916692221506,11.147584280967713,-62.15573499679565
217,51.8940753686806,103.97650415714386,105.27512201818263,144.31226062252725,2.9323916692221506,11.58008241057396,-62.01017690658569
218,16.919689140009382,103.16423818017522,105.27512201818263,144.31226062252725,2.9323916692221506,14.43319825410843,-61.6097580909729
219,14.538897841879821,102.52963021301852,105.27512201818263,144.31226062252725,2.9323916692221506,15.82116107583046,-60.936752490997314
220,19.413305247860816,101.52103738732349,105.27512201818263,144.31226062252725,2.9323916692221506,18.289833818674087,-60.41439918518066
221,17.149826035917346,100.42610753256305,105.27512201818263,144.31226062252725,2.9323916692221506,17.909491466283797,-59.4927325630188
222,16.856620845060753,99.37915169379019,105.27512201818263,144.31226062252725,2.9323916692221506,17.137965084314345,-58.90153060913086
223,19.776469492767735,98.35986112585215,105.27512201818263,144.31226062252725,2.9323916692221506,14.937293862104417,-58.706497039794925
224,19.62343309694867,97.84828254243286,105.27512201818263,144.31226062252725,2.9323916692221506,14.085646529197692,-58.313220252990725
225,103.90036196115514,97.62783015714774,105.27512201818263,144.31226062252725,2.9323916692221506,14.017727729082107,-58.37376262664795
226,21.546562467992956,97.12428438495043,105.27512201818263,144.31226062252725,2.9323916692221506,17.78923589348793,-58.90337503433228
227,24.079233149907786,96.80671311597214,105.27512201818263,144.31226062252725,2.9323916692221506,15.258507984876633,-59.05574773788452
228,57.177303157814336,96.79310897374683,105.27512201818263,144.31226062252725,2.9323916692221506,12.644570717811584,-59.63258695602417
229,47.90018470152392,96.87975025574927,105.27512201818263,144.31226062252725,2.9323916692221506,10.314636852145195,-59.19326524734497
230,51.45545039134306,96.7230573622756,105.27512201818263,144.31226062252725,2.9323916692221506,11.020691155195236,-58.88791746139526
231,50.509124901677524,95.94257082130943,105.27512201818263,144.31226062252725,2.9323916692221506,12.156637580990791,-59.34435041427612
